MESH:D002249	Carbon Monoxide Poisoning	
MESH:D002252	Carbon Tetrachloride Poisoning	
MESH:D002275	Carcinoid Heart Disease	
MESH:D002279	Carcinoma 256, Walker	
MESH:D002280	Carcinoma, Basal Cell	
MESH:D002284	Carcinoma, Brown-Pearce	
MESH:D002287	Carcinoma, Krebs 2	
MESH:D002292	Carcinoma, Renal Cell	
MESH:D002294	Carcinoma, Squamous Cell	
MESH:D002303	Cardiac Output, Low	
MESH:D002311	Cardiomyopathy, Dilated	
MESH:D002345	Carotid Body Tumor	
MESH:D002349	Carpal Tunnel Syndrome	
MESH:D002371	Cat Diseases	
MESH:D002375	Catalepsy	
MESH:D002388	Catastrophic Illness	
MESH:D002389	Catatonia	
MESH:D002418	Cattle Diseases	
MESH:D002430	Cecal Neoplasms	
MESH:D002446	Celiac Disease	
MESH:D002471	Cell Transformation, Neoplastic	
MESH:D002472	Cell Transformation, Viral	
MESH:D002485	Cementoma	
MESH:D002494	Central Nervous System Infections	
MESH:D002534	Hypoxia, Brain	
MESH:D002537	Intracranial Arteriosclerosis	
MESH:D002542	Intracranial Embolism and Thrombosis	
MESH:D002544	Cerebral Infarction	
MESH:D002547	Cerebral Palsy	
MESH:D002549	Diffuse Cerebral Sclerosis of Schilder	
MESH:D002558	Cerebrospinal Fluid Otorrhea	
MESH:D002559	Cerebrospinal Fluid Rhinorrhea	
MESH:D002578	Uterine Cervical Dysplasia	
MESH:D002590	Cestode Infections	
MESH:D002598	Chagas Cardiomyopathy	
MESH:D002607	Charcot-Marie-Tooth Disease	
MESH:D002637	Chest Pain	
MESH:D002639	Cheyne-Stokes Respiration	
MESH:D002647	Chilblains	
MESH:D002653	Child Behavior Disorders	
MESH:D002658	Developmental Disabilities	
MESH:D002690	Chlamydia Infections	
MESH:D002694	Chlamydiaceae Infections	
MESH:D002819	Chorea	
MESH:D002832	Choroid Hemorrhage	
MESH:D002869	Chromosome Aberrations	
MESH:D002872	Chromosome Deletion	
MESH:D002873	Chromosome Fragility	
MESH:D002908	Chronic Disease	
MESH:D002916	Chylothorax	
MESH:D002921	Cicatrix	
MESH:D003015	Clostridium Infections	
MESH:D003043	Cocarcinogenesis	
MESH:D003057	Cockayne Syndrome	
MESH:D003085	Colic	
MESH:D003092	Colitis	
MESH:D003100	Colles' Fracture	
MESH:D003110	Colonic Neoplasms	
MESH:D003111	Colonic Polyps	
MESH:D003117	Color Vision Defects	
MESH:D003123	Colorectal Neoplasms, Hereditary Nonpolyposis	
MESH:D003128	Coma	
MESH:D003221	Confusion	
MESH:D003233	Conjunctivitis, Allergic	
MESH:D003236	Conjunctivitis, Viral	
MESH:D003244	Consciousness Disorders	
MESH:D003251	Constriction, Pathologic	
MESH:D003286	Contracture	
MESH:D003288	Contusions	
MESH:D003289	Convalescence	
MESH:D003317	Corneal Dystrophies, Hereditary	
MESH:D003318	Corneal Opacity	
MESH:D003327	Coronary Disease	
MESH:D003330	Coronary Vessel Anomalies	
MESH:D003371	Cough	
MESH:D003384	Coxsackievirus Infections	
MESH:D003387	Cracked Tooth Syndrome	
MESH:D003397	Craniopharyngioma	
MESH:D003398	Craniosynostoses	
MESH:D003424	Crohn Disease	
MESH:D003428	Cross Infection	
MESH:D003444	Crush Syndrome	
MESH:D003490	Cyanosis	
MESH:D003557	Phyllodes Tumor	
MESH:D003560	Cysts	
MESH:D003586	Cytomegalovirus Infections	
MESH:D003607	Dacryocystitis	
MESH:D003635	De Lange Syndrome	
MESH:D003639	Hearing Loss, Sudden	
MESH:D003643	Death	
MESH:D003649	Decalcification, Pathologic	
MESH:D003655	Decerebrate State	
MESH:D003665	Decompression Sickness	
MESH:D003680	Deglutition Disorders	
MESH:D003681	Dehydration	
MESH:D003719	Dens in Dente	
MESH:D003728	Dental Calculus	
MESH:D003741	Dental Deposits	
MESH:D003750	Dental Fissures	
MESH:D003751	Dental Fistula	
MESH:D003763	Dental Leakage	
MESH:D003769	Dental Occlusion, Traumatic	
MESH:D003773	Dental Plaque	
MESH:D003789	Dental Pulp Exposure	
MESH:D003803	Dentigerous Cyst	
MESH:D003809	Dentin, Secondary	
MESH:D003866	Depressive Disorder	
MESH:D003873	Dermatitis, Exfoliative	
MESH:D003875	Drug Eruptions	
MESH:D003881	Dermatomycoses	
MESH:D003921	Diabetes Mellitus, Experimental	
MESH:D003926	Diabetic Coma	
MESH:D003928	Diabetic Nephropathies	
MESH:D003929	Diabetic Neuropathies	
MESH:D003930	Diabetic Retinopathy	
MESH:D003966	Camurati-Engelmann Syndrome	
MESH:D003968	Diarrhea, Infantile	
MESH:D003969	Vipoma	
MESH:D003970	Diastema	
MESH:D004022	Dictyocaulus Infections	
MESH:D004065	Digestive System Abnormalities	
MESH:D004108	Dilatation, Pathologic	
MESH:D004172	Diplopia	
MESH:D004194	Disease	
MESH:D004195	Disease Models, Animal	
MESH:D004198	Disease Susceptibility	
MESH:D004200	Diseases in Twins	
MESH:D004204	Dislocations	
MESH:D004216	Distemper	
MESH:D004240	Diverticulum	
MESH:D004241	Diverticulum, Colon	
MESH:D004244	Dizziness	
MESH:D004266	DNA Virus Infections	
MESH:D004283	Dog Diseases	
MESH:D004313	Dourine	
MESH:D004332	Drowning	
MESH:D004342	Drug Hypersensitivity	
MESH:D004370	Duane Retraction Syndrome	
MESH:D004379	Duodenal Neoplasms	
MESH:D004392	Dwarfism	
MESH:D004393	Dwarfism, Pituitary	
MESH:D004401	Dysarthria	
MESH:D004403	Dysentery	
MESH:D004404	Dysentery, Amebic	
MESH:D004408	Dysgeusia	
MESH:D004409	Dyskinesia, Drug-Induced	
MESH:D004410	Dyslexia	
MESH:D004412	Dysmenorrhea	
MESH:D004414	Dyspareunia	
MESH:D004417	Dyspnea	
MESH:D004418	Dyspnea, Paroxysmal	
MESH:D004420	Dystocia	
MESH:D004426	Ear Deformities, Acquired	
MESH:D004433	Earache	
MESH:D004438	Ecchymosis	
MESH:D004457	Echovirus Infections	
MESH:D004476	Ectodermal Dysplasia	
MESH:D004479	Ectopia Lentis	
MESH:D004480	Ectromelia	
MESH:D004482	Ectromelia, Infectious	
MESH:D004487	Edema	
MESH:D004488	Edema Disease of Swine	
MESH:D004489	Edema, Cardiac	
MESH:D004556	Electric Injuries	
MESH:D004604	Elephantiasis	
MESH:D004614	Emaciation	
MESH:D004617	Embolism	
MESH:D004618	Embolism, Air	
MESH:D004619	Embolism, Amniotic Fluid	
MESH:D004620	Embolism, Fat	
MESH:D004630	Emergencies	
MESH:D004646	Emphysema	
MESH:D004673	Encephalomyelitis, Acute Disseminated	
MESH:D004677	Encephalocele	
MESH:D004681	Encephalomyelitis, Autoimmune, Experimental	
MESH:D004682	Encephalomyelitis, Enzootic Porcine	
MESH:D004683	Encephalomyelitis, Equine	
MESH:D004684	Leukoencephalitis, Acute Hemorrhagic	
MESH:D004688	Encopresis	
MESH:D004692	Endarteritis	
MESH:D004697	Endocarditis, Bacterial	
MESH:D004714	Endometrial Hyperplasia	
MESH:D004715	Endometriosis	
MESH:D004753	Enteritis, Transmissible, of Turkeys	
MESH:D004756	Enterobacteriaceae Infections	
MESH:D004767	Enterotoxemia	
MESH:D004769	Enterovirus Infections	
MESH:D004775	Enuresis	
MESH:D004802	Eosinophilia	
MESH:D004806	Ependymoma	
MESH:D004810	Ephemeral Fever	
MESH:D004814	Epidermal Cyst	
MESH:D004818	Epidermitis, Exudative, of Swine	
MESH:D004831	Epilepsies, Myoclonic	
MESH:D004832	Epilepsy, Absence	
MESH:D004834	Epilepsy, Post-Traumatic	
MESH:D004839	Epiphyses, Slipped	
MESH:D004844	Epistaxis	
MESH:D004859	Equine Infectious Anemia	
MESH:D004863	Equinus Deformity	
MESH:D004881	Ergotism	
MESH:D004884	Eructation	
MESH:D004889	Erysipelothrix Infections	
MESH:D004890	Erythema	
MESH:D004891	Erythema Induratum	
MESH:D004915	Leukemia, Erythroblastic, Acute	
MESH:D004916	Erythromelalgia	
MESH:D004919	Erythroplasia	
MESH:D004927	Escherichia coli Infections	
MESH:D004931	Esophageal Achalasia	
MESH:D004934	Esophageal Cyst	
MESH:D004936	Diverticulum, Esophageal	
MESH:D004937	Esophageal Fistula	
MESH:D004939	Esophageal Perforation	
MESH:D004940	Esophageal Stenosis	
MESH:D005058	Eunuchism	
MESH:D005099	Exotropia	
MESH:D005119	Extravasation of Diagnostic and Therapeutic Materials	
MESH:D005124	Eye Abnormalities	
MESH:D005126	Eye Burns	
MESH:D005129	Eye Foreign Bodies	
MESH:D005130	Eye Hemorrhage	
MESH:D005131	Eye Injuries	
MESH:D005132	Eye Manifestations	
MESH:D005134	Eye Neoplasms	
MESH:D005151	Facial Injuries	
MESH:D005153	Facial Neoplasms	
MESH:D005157	Facial Pain	
MESH:D005168	Factor VII Deficiency	
MESH:D005171	Factor X Deficiency	
MESH:D005183	Failure to Thrive	
MESH:D005198	Fanconi Syndrome	
MESH:D005203	Farmer's Lung	
MESH:D005207	Fasciculation	
MESH:D005218	Fat Necrosis	
MESH:D005221	Fatigue	
MESH:D005222	Mental Fatigue	
MESH:D005236	Favism	
MESH:D005242	Fecal Incontinence	
MESH:D005244	Fecal Impaction	
MESH:D005254	Feline Panleukopenia	
MESH:D005261	Female Urogenital Diseases and Pregnancy Complications	
MESH:D005262	Feminization	
MESH:D005264	Femoral Fractures	
MESH:D005265	Femoral Neck Fractures	
MESH:D005311	Fetal Hypoxia	
MESH:D005313	Fetal Death	
MESH:D005315	Fetal Diseases	
MESH:D005316	Fetal Distress	
MESH:D005317	Fetal Growth Retardation	
MESH:D005320	Fetal Macrosomia	
MESH:D005322	Fetal Membranes, Premature Rupture	
MESH:D005327	Fetal Resorption	
MESH:D005331	Fetomaternal Transfusion	
MESH:D005334	Fever	
MESH:D005335	Fever of Unknown Origin	
MESH:D005348	Fibrocystic Breast Disease	
MESH:D005351	Fibromatosis, Gingival	
MESH:D005352	Fibromuscular Dysplasia	
MESH:D005355	Fibrosis	
MESH:D005383	Finger Injuries	
MESH:D005393	Fish Diseases	
MESH:D005402	Fistula	
MESH:D005409	Flail Chest	
MESH:D005413	Flatfoot	
MESH:D005414	Flatulence	
MESH:D005458	Fluoride Poisoning	
MESH:D005483	Flushing	
MESH:D005489	Focal Dermal Hypoplasia	
MESH:D005490	Focal Infection	
MESH:D005491	Focal Infection, Dental	
MESH:D005494	Folic Acid Deficiency	
MESH:D005497	Follicular Cyst	
MESH:D005517	Foodborne Diseases	
MESH:D005530	Foot Deformities	
MESH:D005531	Foot Deformities, Acquired	
MESH:D005532	Foot Deformities, Congenital	
MESH:D005533	Foot Dermatoses	
MESH:D005534	Foot Diseases	
MESH:D005535	Foot Rot	
MESH:D005536	Foot-and-Mouth Disease	
MESH:D005543	Forearm Injuries	
MESH:D005547	Foreign Bodies	
MESH:D005548	Foreign-Body Migration	
MESH:D005549	Foreign-Body Reaction	
MESH:D005586	Fowlpox	
MESH:D005596	Fractures, Closed	
MESH:D005597	Fractures, Open	
MESH:D005598	Fractures, Spontaneous	
MESH:D005599	Fractures, Ununited	
MESH:D005600	Fragile X Syndrome	
MESH:D005627	Frostbite	
MESH:D005667	Furunculosis	
MESH:D005671	Fused Teeth	
MESH:D005683	Gagging	
MESH:D005693	Galactosemias	
MESH:D005729	Ganglioneuroma	
MESH:D005734	Gangrene	
MESH:D005739	Gas Poisoning	
MESH:D005747	Gastric Fistula	
MESH:D005761	Gastroenteritis, Transmissible, of Swine	
MESH:D005884	Gingival Hemorrhage	
MESH:D005885	Gingival Hyperplasia	
MESH:D005888	Gingival Pocket	
MESH:D005892	Gingivitis, Necrotizing Ulcerative	
MESH:D005909	Glioblastoma	
MESH:D005910	Glioma	
MESH:D005911	Gliosis	
MESH:D005918	Glomus Tumor	
MESH:D005923	Glomerulosclerosis, Focal Segmental	
MESH:D005926	Glossalgia	
MESH:D006029	Glycosuria	
MESH:D006059	Gonadal Dysgenesis	
MESH:D006083	Graft Occlusion, Vascular	
MESH:D006099	Granuloma	
MESH:D006102	Granuloma, Laryngeal	
MESH:D006104	Granuloma, Plasma Cell	
MESH:D006111	Graves Disease	
MESH:D006130	Growth Disorders	
MESH:D006175	Gynatresia	
MESH:D006177	Gynecomastia	
MESH:D006192	Haemophilus Infections	
MESH:D006209	Halitosis	
MESH:D006212	Hallucinations	
MESH:D006215	Hallux Valgus	
MESH:D006222	Hamartoma	
MESH:D006226	Hand Deformities	
MESH:D006227	Hand Deformities, Acquired	
MESH:D006228	Hand Deformities, Congenital	
MESH:D006230	Hand Injuries	
MESH:D006259	Craniocerebral Trauma	
MESH:D006311	Hearing Disorders	
MESH:D006312	Hearing Loss, Bilateral	
MESH:D006313	Hearing Loss, Central	
MESH:D006314	Hearing Loss, Conductive	
MESH:D006315	Hearing Loss, Functional	
MESH:D006331	Heart Diseases	
MESH:D006332	Cardiomegaly	
MESH:D006335	Heart Injuries	
MESH:D006337	Heart Murmurs	
MESH:D006341	Heart Rupture	
MESH:D006342	Heart Rupture, Post-Infarction	
MESH:D006356	Heartburn	
MESH:D006357	Heartwater Disease	
MESH:D006359	Heat Exhaustion	
MESH:D006374	Helminthiasis, Animal	
MESH:D006390	Hemangioendothelioma	
MESH:D006391	Hemangioma	
MESH:D006396	Hematemesis	
MESH:D006399	Hematocolpos	
MESH:D006406	Hematoma	
MESH:D006407	Hematoma, Epidural, Cranial	
MESH:D006408	Hematoma, Subdural	
MESH:D006417	Hematuria	
MESH:D006423	Hemianopsia	
MESH:D006425	Hemic and Lymphatic Diseases	
MESH:D006431	Hemobilia	
MESH:D006450	Hemoglobin SC Disease	
MESH:D006457	Hemoglobinuria, Paroxysmal	
MESH:D006461	Hemolysis	
MESH:D006465	Hemoperitoneum	
MESH:D006467	Hemophilia A	
MESH:D006469	Hemoptysis	
MESH:D006470	Hemorrhage	
MESH:D006471	Gastrointestinal Hemorrhage	
MESH:D006472	Oral Hemorrhage	
MESH:D006473	Postpartum Hemorrhage	
MESH:D006475	Vitamin K Deficiency Bleeding	
MESH:D006483	Hemorrhagic Septicemia	
MESH:D006491	Hemothorax	
MESH:D006509	Hepatitis B	
MESH:D006522	Hepatitis, Infectious Canine	
MESH:D006526	Hepatitis C	
MESH:D006528	Carcinoma, Hepatocellular	
MESH:D006529	Hepatomegaly	
MESH:D006549	Hernia, Diaphragmatic, Traumatic	
MESH:D006550	Hernia, Femoral	
MESH:D006551	Hernia, Hiatal	
MESH:D006553	Hernia, Obturator	
MESH:D006554	Hernia, Umbilical	
MESH:D006555	Hernia, Ventral	
MESH:D006559	Pemphigoid Gestationis	
MESH:D006560	Herpes Labialis	
MESH:D006563	Herpes Zoster Ophthalmicus	
MESH:D006566	Herpesviridae Infections	
MESH:D006606	Hiccup	
MESH:D006616	Hip Contracture	
MESH:D006617	Hip Dislocation	
MESH:D006618	Hip Dislocation, Congenital	
MESH:D006619	Hip Dysplasia, Canine	
MESH:D006620	Hip Fractures	
MESH:D006627	Hirschsprung Disease	
MESH:D006628	Hirsutism	
MESH:D006679	HIV Seropositivity	
MESH:D006685	Hoarseness	
MESH:D006689	Hodgkin Disease	
MESH:D006691	Classical Swine Fever	
MESH:D006725	Hookworm Infections	
MESH:D006734	Horse Diseases	
MESH:D006800	Deltaretrovirus Infections	
MESH:D006810	Humeral Fractures	
MESH:D006828	Hydatidiform Mole	
MESH:D006837	Hydroa Vacciniforme	
MESH:D006848	Testicular Hydrocele	
MESH:D006849	Hydrocephalus	
MESH:D006872	Hydropneumothorax	
MESH:D006876	Hydrothorax	
MESH:D006929	Hyperaldosteronism	
MESH:D006930	Hyperalgesia	
MESH:D006935	Hypercapnia	
MESH:D006938	Hyperlipoproteinemia Type II	
MESH:D006939	Hyperemesis Gravidarum	
MESH:D006940	Hyperemia	
MESH:D006941	Hyperesthesia	
MESH:D006942	Hypergammaglobulinemia	
MESH:D006944	Hyperglycemic Hyperosmolar Nonketotic Coma	
MESH:D006945	Hyperhidrosis	
MESH:D006947	Hyperkalemia	
MESH:D006948	Hyperkinesis	
MESH:D006955	Hypernatremia	
MESH:D006963	Hyperphagia	
MESH:D006965	Hyperplasia	
MESH:D006968	Hypersensitivity, Delayed	
MESH:D006984	Hypertrophy	
MESH:D006985	Hyperventilation	
MESH:D006986	Hypervitaminosis A	
MESH:D006987	Hypesthesia	
MESH:D006988	Hyphema	
MESH:D006995	Hypobetalipoproteinemias	
MESH:D007007	Hypohidrosis	
MESH:D007008	Hypokalemia	
MESH:D007010	Hyponatremia	
MESH:D007018	Hypopituitarism	
MESH:D007019	Hypoproteinemia	
MESH:D007022	Hypotension	
MESH:D007035	Hypothermia	
MESH:D007039	Hypotrichosis	
MESH:D007040	Hypoventilation	
MESH:D007046	Hysteria	
MESH:D007049	Iatrogenic Disease	
MESH:D007077	Ileal Diseases	
MESH:D007078	Ileal Neoplasms	
MESH:D007088	Illusions	
MESH:D007102	Immersion Foot	
MESH:D007119	Immunoblastic Lymphadenopathy	
MESH:D007174	Impulse Control Disorders	
MESH:D007222	Inert Gas Narcosis	
MESH:D007228	Infant Nutrition Disorders	
MESH:D007232	Infant, Newborn, Diseases	
MESH:D007235	Infant, Premature, Diseases	
MESH:D007238	Infarction	
MESH:D007239	Infection	
MESH:D007241	Infectious Bovine Rhinotracheitis	
MESH:D007249	Inflammation	
MESH:D007280	Disorders of Environmental Origin	
MESH:D007299	Insect Bites and Stings	
MESH:D007319	Sleep Initiation and Maintenance Disorders	
MESH:D007331	Insulin Coma	
MESH:D007333	Insulin Resistance	
MESH:D007340	Insulinoma	
MESH:D007402	Intertrigo	
MESH:D007405	Intervertebral Disc Displacement	
MESH:D007409	Intestinal Atresia	
MESH:D007411	Intestinal Diseases, Parasitic	
MESH:D007412	Intestinal Fistula	
MESH:D007414	Intestinal Neoplasms	
MESH:D007417	Intestinal Polyps	
MESH:D007418	Intestinal Pseudo-Obstruction	
MESH:D007431	Intraoperative Complications	
MESH:D007446	Chromosome Inversion	
MESH:D007565	Jaundice	
MESH:D007569	Jaw Abnormalities	
MESH:D007570	Jaw Cysts	
MESH:D007571	Jaw Diseases	
MESH:D007572	Jaw Fractures	
MESH:D007575	Jaw, Edentulous	
MESH:D007576	Jaw, Edentulous, Partially	
MESH:D007580	Jejunal Neoplasms	
MESH:D007589	Job Syndrome	
MESH:D007594	Joint Loose Bodies	
MESH:D007627	Keloid	
MESH:D007635	Keratitis, Dendritic	
MESH:D007639	Keratoconjunctivitis, Infectious	
MESH:D007645	Keratoderma, Palmoplantar	
MESH:D007662	Ketosis	
MESH:D007669	Kidney Calculi	
MESH:D007710	Klebsiella Infections	
MESH:D007713	Klinefelter Syndrome	
MESH:D007718	Knee Injuries	
MESH:D007724	Vulvar Lichen Sclerosus	
MESH:D007729	Kuru	
MESH:D007738	Kyphosis	
MESH:D007744	Obstetric Labor Complications	
MESH:D007752	Obstetric Labor, Premature	
MESH:D007757	Laboratory Infection	
MESH:D007775	Lactation Disorders	
MESH:D007794	Lameness, Animal	
MESH:D007805	Language Development Disorders	
MESH:D007815	Larva Migrans	
MESH:D007818	Laryngeal Diseases	
MESH:D007819	Laryngeal Edema	
MESH:D007822	Laryngeal Neoplasms	
MESH:D007826	Laryngismus	
MESH:D007842	Lathyrism	
MESH:D007855	Lead Poisoning	
MESH:D007863	Lecithin Acyltransferase Deficiency	
MESH:D007869	Leg Injuries	
MESH:D007870	Leg Length Inequality	
MESH:D007871	Leg Ulcer	
MESH:D007877	Legionnaires' Disease	
MESH:D007889	Leiomyoma	
MESH:D007890	Leiomyosarcoma	
MESH:D007918	Leprosy	
MESH:D007925	Leriche Syndrome	
MESH:D007939	Leukemia L1210	
MESH:D007940	Leukemia L5178	
MESH:D007941	Leukemia P388	
MESH:D007942	Leukemia, Experimental	
MESH:D007947	Leukemia, Megakaryoblastic, Acute	
MESH:D007953	Leukemia, Radiation-Induced	
MESH:D007964	Leukocytosis	
MESH:D007971	Leukoplakia	
MESH:D008010	Lichen Planus	
MESH:D008059	Mucopolysaccharidosis I	
MESH:D008067	Lipoma	
MESH:D008069	Lipomatosis, Multiple Symmetrical	
MESH:D008072	Hyperlipoproteinemia Type I	
MESH:D008100	Liver Abscess	
MESH:D008101	Liver Abscess, Amebic	
MESH:D008105	Liver Cirrhosis, Biliary	
MESH:D008106	Liver Cirrhosis, Experimental	
MESH:D008108	Liver Diseases, Alcoholic	
MESH:D008109	Liver Diseases, Parasitic	
MESH:D008113	Liver Neoplasms	
MESH:D008114	Liver Neoplasms, Experimental	
MESH:D008141	Lordosis	
MESH:D008166	Lumpy Skin Disease	
MESH:D008171	Lung Diseases	
MESH:D008172	Lung Diseases, Fungal	
MESH:D008174	Lung Diseases, Parasitic	
MESH:D008175	Lung Neoplasms	
MESH:D008177	Lupus Vulgaris	
MESH:D008181	Lupus Nephritis	
MESH:D008200	Lymphangiectasis	
MESH:D008203	Lymphangiomyoma	
MESH:D008207	Lymphatic Metastasis	
MESH:D008218	Lymphocytosis	
MESH:D008228	Lymphoma, Non-Hodgkin	
MESH:D008258	Waldenstrom Macroglobulinemia	
MESH:D008268	Macular Degeneration	
MESH:D008271	Mycetoma	
MESH:D008275	Magnesium Deficiency	
MESH:D008286	Malabsorption Syndromes	
MESH:D008289	Malaria, Avian	
MESH:D008303	Malignant Carcinoid Syndrome	
MESH:D008304	Malignant Catarrh	
MESH:D008309	Mallory-Weiss Syndrome	
MESH:D008310	Malocclusion	
MESH:D008311	Malocclusion, Angle Class I	
MESH:D008312	Malocclusion, Angle Class II	
MESH:D008313	Malocclusion, Angle Class III	
MESH:D008325	Mammary Neoplasms, Experimental	
MESH:D008336	Mandibular Diseases	
MESH:D008337	Mandibular Fractures	
MESH:D008338	Mandibular Injuries	
MESH:D008368	Mansonelliasis	
MESH:D008414	Mastitis, Bovine	
MESH:D008415	Mastocytosis	
MESH:D008439	Maxillary Diseases	
MESH:D008440	Maxillary Fractures	
MESH:D008444	Maxillary Sinus Neoplasms	
MESH:D008446	Maxillofacial Injuries	
MESH:D008476	Mediastinal Cyst	
MESH:D008477	Mediastinal Diseases	
MESH:D008478	Mediastinal Emphysema	
MESH:D008527	Medulloblastoma	
MESH:D008546	Melanoma, Experimental	
MESH:D008548	Melanosis	
MESH:D008551	Melena	
MESH:D008569	Memory Disorders	
MESH:D008577	Meningeal Neoplasms	
MESH:D008579	Meningioma	
MESH:D008583	Meningitis, Haemophilus	
MESH:D008589	Meningococcal Infections	
MESH:D008594	Menopause, Premature	
MESH:D008595	Menorrhagia	
MESH:D008599	Menstruation Disturbances	
MESH:D008639	Mesenteric Cyst	
MESH:D008644	Mesial Movement of Teeth	
MESH:D008654	Mesothelioma	
MESH:D008679	Metaplasia	
MESH:D008796	Metrorrhagia	
MESH:D008844	Micrognathism	
MESH:D008865	Microstomia	
MESH:D008881	Migraine Disorders	
MESH:D008945	Mitral Valve Prolapse	
MESH:D008992	Monkey Diseases	
MESH:D008998	Monoclonal Gammopathy of Undetermined Significance	
MESH:D009006	Monosomy	
MESH:D009008	Abnormalities, Severe Teratoid	
MESH:D009011	Monteggia's Fracture	
MESH:D009056	Mouth Abnormalities	
MESH:D009058	Mouth Breathing	
MESH:D009062	Mouth Neoplasms	
MESH:D009066	Mouth, Edentulous	
MESH:D009069	Movement Disorders	
MESH:D009078	Mucocele	
MESH:D009081	Mucolipidoses	
MESH:D009084	Mucopolysaccharidosis III	
MESH:D009091	Mucormycosis	
MESH:D009102	Multiple Organ Failure	
MESH:D009103	Multiple Sclerosis	
MESH:D009104	Multiple Trauma	
MESH:D009120	Muscle Cramp	
MESH:D009122	Muscle Hypertonia	
MESH:D009123	Muscle Hypotonia	
MESH:D009127	Muscle Rigidity	
MESH:D009128	Muscle Spasticity	
MESH:D009134	Muscular Atrophy, Spinal	
MESH:D009137	Muscular Dystrophy, Animal	
MESH:D009139	Musculoskeletal Abnormalities	
MESH:D009145	Mushroom Poisoning	
MESH:D009164	Mycobacterium Infections	
MESH:D009175	Mycoplasma Infections	
MESH:D009180	Mycoplasmatales Infections	
MESH:D009207	Myoclonus	
MESH:D009212	Myoglobinuria	
MESH:D009221	Myositis Ossificans	
MESH:D009222	Myotonia	
MESH:D009223	Myotonic Dystrophy	
MESH:D009224	Myotonia Congenita	
MESH:D009232	Myxoma	
MESH:D009234	Myxomatosis, Infectious	
MESH:D009263	Nails, Ingrown	
MESH:D009264	Nails, Malformed	
MESH:D009265	Nairobi Sheep Disease	
MESH:D009290	Narcolepsy	
MESH:D009293	Opioid-Related Disorders	
MESH:D009298	Nasal Polyps	
MESH:D009303	Nasopharyngeal Neoplasms	
MESH:D009325	Nausea	
MESH:D009336	Necrosis	
MESH:D009349	Nematode Infections	
MESH:D009358	Congenital, Hereditary, and Neonatal Diseases and Abnormalities	
MESH:D009360	Neoplastic Cells, Circulating	
MESH:D009361	Neoplasm Invasiveness	
MESH:D009362	Neoplasm Metastasis	
MESH:D009364	Neoplasm Recurrence, Local	
MESH:D009365	Neoplasm Regression, Spontaneous	
MESH:D009366	Neoplasm Seeding	
MESH:D009369	Neoplasms	
MESH:D009370	Neoplasms by Histologic Type	
MESH:D009371	Neoplasms by Site	
MESH:D009373	Neoplasms, Germ Cell and Embryonal	
MESH:D009374	Neoplasms, Experimental	
MESH:D009375	Neoplasms, Glandular and Epithelial	
MESH:D009376	Neoplasms, Hormone-Dependent	
MESH:D009377	Multiple Endocrine Neoplasia	
MESH:D009378	Neoplasms, Multiple Primary	
MESH:D009381	Neoplasms, Radiation-Induced	
MESH:D009382	Neoplasms, Unknown Primary	
MESH:D009384	Paraneoplastic Endocrine Syndromes	
MESH:D009385	Neoplastic Processes	
MESH:D009386	Neoplastic Syndromes, Hereditary	
MESH:D009389	Neovascularization, Pathologic	
MESH:D009396	Wilms Tumor	
MESH:D009410	Nerve Degeneration	
MESH:D009421	Nervous System Malformations	
MESH:D009422	Nervous System Diseases	
MESH:D009437	Neuralgia	
MESH:D009440	Neurasthenia	
MESH:D009443	Neuritis	
MESH:D009444	Neuritis, Autoimmune, Experimental	
MESH:D009449	Neurocirculatory Asthenia	
MESH:D009461	Neurologic Manifestations	
MESH:D009468	Neuromuscular Diseases	
MESH:D009472	Neuronal Ceroid-Lipofuscinoses	
MESH:D009477	Hereditary Sensory and Autonomic Neuropathies	
MESH:D009494	Neurosyphilis	
MESH:D009508	Nevus, Pigmented	
MESH:D009631	Nonodontogenic Cysts	
MESH:D009667	Nose Deformities, Acquired	
MESH:D009669	Nose Neoplasms	
MESH:D009750	Nutritional and Metabolic Diseases	
MESH:D009759	Nystagmus, Pathologic	
MESH:D009765	Obesity	
MESH:D009771	Obsessive-Compulsive Disorder	
MESH:D009784	Occupational Diseases	
MESH:D009807	Odontogenic Cysts	
MESH:D009808	Odontogenic Tumors	
MESH:D009810	Odontoma	
MESH:D009837	Oligodendroglioma	
MESH:D009839	Oligomenorrhea	
MESH:D009846	Oliguria	
MESH:D009894	Opportunistic Infections	
MESH:D009901	Optic Nerve Diseases	
MESH:D009912	Oral Manifestations	
MESH:D009917	Orbital Fractures	
MESH:D009957	Oroantral Fistula	
MESH:D009958	Orofaciodigital Syndromes	
MESH:D009976	Orthomyxoviridae Infections	
MESH:D010003	Osteoarthritis	
MESH:D010004	Osteoarthropathy, Primary Hypertrophic	
MESH:D010009	Osteochondrodysplasias	
MESH:D010014	Osteolysis	
MESH:D010016	Osteoma	
MESH:D010025	Osteoradionecrosis	
MESH:D010031	Otitis	
MESH:D010033	Otitis Media	
MESH:D010034	Otitis Media with Effusion	
MESH:D010039	Otorhinolaryngologic Neoplasms	
MESH:D010051	Ovarian Neoplasms	
MESH:D010146	Pain	
MESH:D010148	Pain, Intractable	
MESH:D010149	Pain, Postoperative	
MESH:D010157	Palatal Neoplasms	
MESH:D010167	Pallor	
